PassengerId,HomePlanet,CryoSleep,Deck,Cabin_Number,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_Group,total_expenditure,any_expenditure,family,family_size,travel_group,travel_group_size
3022_01,Europa,FALSE,C,102,P,TRAPPIST-1e,38,FALSE,0,3331,270,2,3510,Ankab Speating,FALSE,31-50,7113,TRUE,Speating,2,3022,2
3022_02,Europa,FALSE,C,102,P,55 Cancri e,19,FALSE,0,329,0,3154,312,Hadirah Speating,FALSE,18-25,3795,TRUE,Speating,2,3022,2
3023_01,Mars,TRUE,F,631,P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Panter Blane,TRUE,31-50,0,FALSE,Blane,5,3023,1
3024_01,Earth,FALSE,F,632,P,TRAPPIST-1e,19,FALSE,0,0,1752,187,0,Jord Barkeretton,TRUE,18-25,1939,TRUE,Barkeretton,4,3024,1
3025_01,Earth,FALSE,G,477,S,TRAPPIST-1e,31,FALSE,2,788,0,128,9,Alraium Disivering,TRUE,31-50,927,TRUE,Disivering,207,3025,2
3025_02,Earth,FALSE,G,477,S,TRAPPIST-1e,43,FALSE,45,8,0,607,44,Stald Fisheparks,FALSE,31-50,704,TRUE,Fisheparks,5,3025,2
3026_01,Earth,TRUE,G,492,P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Artis Gambs,FALSE,18-25,0,FALSE,Gambs,4,3026,1
3027_01,Earth,TRUE,G,493,P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Tracia Fitzgerson,FALSE,18-25,0,FALSE,Fitzgerson,6,3027,1
3029_01,Europa,FALSE,C,103,P,55 Cancri e,21,FALSE,0,878,82,360,1784,Geno Disgul,FALSE,18-25,3104,TRUE,Disgul,5,3029,2
3029_02,Europa,FALSE,C,103,P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Charga Disgul,TRUE,13-17,0,FALSE,Disgul,5,3029,2
3030_01,Europa,FALSE,B,97,P,55 Cancri e,30,FALSE,728,2551,0,48,1804,Cellum Alaring,TRUE,26-30,5131,TRUE,Alaring,7,3030,2
3030_02,Europa,TRUE,B,97,P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Wezena Alaring,TRUE,18-25,0,FALSE,Alaring,7,3030,2
3032_01,Earth,FALSE,G,478,S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Raque Wolfernan,FALSE,0-12,0,FALSE,Wolfernan,8,3032,4
3032_02,Earth,TRUE,G,478,S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Loresa Wolfernan,FALSE,0-12,0,FALSE,Wolfernan,8,3032,4
3032_03,Earth,FALSE,G,478,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Andie Wolfernan,FALSE,0-12,0,FALSE,Wolfernan,8,3032,4
3032_04,Earth,FALSE,F,575,S,TRAPPIST-1e,30,FALSE,479,12,25,643,283,Ritany Wolfernan,FALSE,26-30,1442,TRUE,Wolfernan,8,3032,4
3033_01,Earth,FALSE,G,479,S,PSO J318.5-22,21,FALSE,0,27,1181,0,513,Hardy Wagnerray,FALSE,18-25,1721,TRUE,Wagnerray,11,3033,1
3034_01,Europa,FALSE,G,734,S,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Dscheat Noxnuther,FALSE,31-50,0,FALSE,Noxnuther,3,3034,1
3036_01,Earth,FALSE,F,634,P,PSO J318.5-22,57,FALSE,506,0,1,178,0,Penne Booneid,FALSE,51+,685,TRUE,Booneid,10,3036,1
3038_01,Mars,FALSE,F,576,S,TRAPPIST-1e,35,FALSE,1228,0,0,0,0,Cink Porté,FALSE,31-50,1228,TRUE,Porté,4,3038,1
3039_01,Europa,FALSE,A,37,S,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Acraban Conamminal,FALSE,31-50,0,FALSE,Conamminal,1,3039,1
3040_01,Mars,FALSE,F,577,S,TRAPPIST-1e,32,FALSE,2616,0,2,5,0,Nilly Purle,FALSE,31-50,2623,TRUE,Purle,6,3040,1
3042_01,Earth,FALSE,F,578,S,TRAPPIST-1e,30,FALSE,0,0,301,0,437,Maya Mejiaddox,FALSE,26-30,738,TRUE,Mejiaddox,6,3042,1
3044_01,Earth,FALSE,F,636,P,TRAPPIST-1e,69,FALSE,577,139,0,0,0,Joyces Fowlesterez,FALSE,51+,716,TRUE,Fowlesterez,12,3044,1
3045_01,Earth,TRUE,G,480,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Helean Hestes,FALSE,18-25,0,FALSE,Hestes,8,3045,1
3047_01,Mars,TRUE,E,190,P,PSO J318.5-22,17,FALSE,0,0,0,0,0,Jack Quart,TRUE,13-17,0,FALSE,Quart,9,3047,2
3047_02,Mars,FALSE,E,190,P,TRAPPIST-1e,16,FALSE,995,0,6,48,0,Wafros Quart,FALSE,13-17,1049,TRUE,Quart,9,3047,2
3048_01,Mars,TRUE,E,200,S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Mitch Canie,FALSE,18-25,0,FALSE,Canie,3,3048,1
3050_01,Europa,FALSE,E,191,P,TRAPPIST-1e,25,FALSE,1586,2342,947,1,276,Skatik Supred,TRUE,18-25,5152,TRUE,Supred,5,3050,1
3053_01,Europa,FALSE,G,734,S,55 Cancri e,52,FALSE,0,2,0,10976,810,Ainor Fuelisent,FALSE,51+,11788,TRUE,Fuelisent,5,3053,1
3054_01,Earth,FALSE,F,579,S,TRAPPIST-1e,13,FALSE,578,77,0,306,5,Celis Bootez,FALSE,13-17,966,TRUE,Bootez,6,3054,1
3055_01,Earth,FALSE,F,637,P,TRAPPIST-1e,37,FALSE,1086,0,0,41,0,Inen Casentry,FALSE,31-50,1127,TRUE,Casentry,2,3055,1
3060_01,Mars,FALSE,F,581,S,TRAPPIST-1e,13,FALSE,760,2,2,0,0,Rowl Chman,FALSE,13-17,764,TRUE,Chman,6,3060,3
3060_02,Mars,FALSE,D,98,S,TRAPPIST-1e,45,FALSE,3309,0,10,0,0,Duckes Chman,FALSE,31-50,3319,TRUE,Chman,6,3060,3
3060_03,Mars,FALSE,E,201,S,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Torms Chman,FALSE,51+,0,FALSE,Chman,6,3060,3
3061_01,Earth,FALSE,F,638,P,TRAPPIST-1e,22,FALSE,664,0,0,65,0,Mela Bakericks,FALSE,18-25,729,TRUE,Bakericks,6,3061,2
3061_02,Earth,FALSE,G,498,P,TRAPPIST-1e,39,FALSE,0,0,0,1745,72,Ritey Hickley,FALSE,31-50,1817,TRUE,Hickley,4,3061,2
3062_01,Mars,FALSE,D,99,S,TRAPPIST-1e,35,FALSE,741,0,31,0,36,Hion Frasp,FALSE,31-50,808,TRUE,Frasp,7,3062,1
3063_01,Earth,TRUE,G,499,P,PSO J318.5-22,19,FALSE,0,0,0,0,0,Jerrye Daughttley,TRUE,18-25,0,FALSE,Daughttley,7,3063,3
3063_02,Earth,TRUE,G,499,P,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Joana Daughttley,TRUE,0-12,0,FALSE,Daughttley,7,3063,3
3063_03,Earth,FALSE,E,192,P,TRAPPIST-1e,19,FALSE,1,0,0,450,254,Elina Daughttley,FALSE,18-25,705,TRUE,Daughttley,7,3063,3
3064_01,Earth,TRUE,G,482,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Thewis Spencervan,TRUE,18-25,0,FALSE,Spencervan,6,3064,1
3065_01,Europa,FALSE,D,94,P,55 Cancri e,37,FALSE,0,2065,1650,356,1,Solark Preeldy,TRUE,31-50,4072,TRUE,Preeldy,7,3065,1
3066_01,Earth,FALSE,E,193,P,TRAPPIST-1e,35,FALSE,1609,0,0,0,0,Felia Hortis,FALSE,31-50,1609,TRUE,Hortis,6,3066,1
3067_01,Earth,TRUE,G,483,S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,France Dicksons,TRUE,18-25,0,FALSE,Dicksons,6,3067,1
3068_01,Earth,FALSE,G,500,P,TRAPPIST-1e,62,FALSE,379,453,0,7,0,Tyrona Mcfarley,FALSE,51+,839,TRUE,Mcfarley,5,3068,1
3070_01,Earth,TRUE,G,501,P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Bel Haydenez,TRUE,31-50,0,FALSE,Haydenez,2,3070,1
3071_01,Europa,TRUE,B,113,S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Saiphda Cracionfic,TRUE,13-17,0,FALSE,Cracionfic,2,3071,2
3071_02,Europa,FALSE,B,113,S,TRAPPIST-1e,26,FALSE,0,0,8,21,6023,Alballa Cracionfic,FALSE,26-30,6052,TRUE,Cracionfic,2,3071,2
3073_01,Mars,TRUE,F,640,P,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Krios Shbre,TRUE,31-50,0,FALSE,Shbre,6,3073,1
3076_01,Earth,TRUE,G,502,P,PSO J318.5-22,27,FALSE,0,0,0,0,0,Jaimez Mcfaddenson,TRUE,26-30,0,FALSE,Mcfaddenson,4,3076,1
3079_01,Earth,FALSE,F,642,P,55 Cancri e,22,FALSE,35,0,36,581,0,Charly Booters,FALSE,18-25,652,TRUE,Booters,4,3079,1
3080_01,Earth,FALSE,F,584,S,TRAPPIST-1e,40,FALSE,0,0,0,822,2,Florey Alldson,FALSE,31-50,824,TRUE,Alldson,7,3080,1
3081_01,Europa,FALSE,C,118,S,55 Cancri e,50,FALSE,0,1547,0,1784,1,Gollux Reedall,TRUE,31-50,3332,TRUE,Reedall,9,3081,2
3081_02,Europa,TRUE,C,118,S,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Sadirak Reedall,TRUE,51+,0,FALSE,Reedall,9,3081,2
3082_01,Earth,FALSE,G,503,P,PSO J318.5-22,15,FALSE,1,30,1793,0,0,Kayd Wilkinner,TRUE,13-17,1824,TRUE,Wilkinner,3,3082,1
3083_01,Europa,FALSE,D,100,S,55 Cancri e,23,FALSE,0,587,0,1497,1014,Antak Bootty,FALSE,18-25,3098,TRUE,Bootty,4,3083,1
3084_01,Mars,TRUE,D,101,S,55 Cancri e,60,FALSE,0,0,0,0,0,Bakix Flell,TRUE,51+,0,FALSE,Flell,8,3084,1
3085_01,Earth,FALSE,G,504,P,TRAPPIST-1e,73,FALSE,0,0,0,153,556,Coracy Briggins,FALSE,51+,709,TRUE,Briggins,8,3085,1
3087_01,Earth,FALSE,G,505,P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Chadie Flyncharlan,TRUE,31-50,0,FALSE,Flyncharlan,2,3087,1
3088_01,Europa,FALSE,A,25,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Dscha Dishearly,FALSE,26-30,0,FALSE,Dishearly,2,3088,1
3090_01,Europa,FALSE,B,115,S,TRAPPIST-1e,27,TRUE,0,6013,0,820,31,Minoces Myling,TRUE,26-30,6864,TRUE,Myling,9,3090,1
3091_01,Europa,FALSE,G,734,S,TRAPPIST-1e,14,FALSE,0,946,0,7860,384,Kitakan Wingcoling,FALSE,13-17,9190,TRUE,Wingcoling,3,3091,2
3091_02,Europa,TRUE,D,102,S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Shaiaz Wingcoling,TRUE,26-30,0,FALSE,Wingcoling,3,3091,2
3092_01,Earth,FALSE,G,506,P,TRAPPIST-1e,22,FALSE,0,0,102,43,700,Stace Solivers,FALSE,18-25,845,TRUE,Solivers,3,3092,1
3093_01,Mars,FALSE,E,194,P,55 Cancri e,22,FALSE,2229,0,1349,121,0,Berk Terte,TRUE,18-25,3699,TRUE,Terte,3,3093,1
3095_01,Mars,FALSE,F,585,S,PSO J318.5-22,71,FALSE,924,1284,10,9,0,Aarjel Rhuba,FALSE,51+,2227,TRUE,Rhuba,5,3095,1
3096_01,Mars,FALSE,D,103,S,55 Cancri e,25,FALSE,5,1,633,0,188,Seat Khaf,TRUE,18-25,827,TRUE,Khaf,4,3096,1
3099_01,Mars,TRUE,E,203,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Chones Bine,TRUE,26-30,0,FALSE,Bine,9,3099,1
3100_01,Earth,FALSE,G,485,S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Andrey Farmonrada,FALSE,0-12,0,FALSE,Farmonrada,5,3100,3
3100_02,Earth,FALSE,F,586,S,TRAPPIST-1e,52,FALSE,809,0,0,0,0,Jord Farmonrada,TRUE,51+,809,TRUE,Farmonrada,5,3100,3
3100_03,Earth,TRUE,G,485,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Gordo Farmonrada,TRUE,0-12,0,FALSE,Farmonrada,5,3100,3
3102_01,Europa,TRUE,B,101,P,55 Cancri e,30,FALSE,0,0,0,0,0,Tachba Mirinanty,TRUE,26-30,0,FALSE,Mirinanty,4,3102,1
3103_01,Europa,FALSE,B,102,P,TRAPPIST-1e,52,TRUE,0,7452,0,1158,7979,Aldibah Baleful,FALSE,51+,16589,TRUE,Baleful,4,3103,1
3104_01,Earth,FALSE,G,507,P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Shally Fowles,TRUE,0-12,0,FALSE,Fowles,5,3104,2
3104_02,Earth,TRUE,G,507,P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Lorice Fowles,TRUE,18-25,0,FALSE,Fowles,5,3104,2
3110_01,Earth,FALSE,G,509,P,TRAPPIST-1e,24,FALSE,520,0,0,195,0,Dandra Joyneidez,TRUE,18-25,715,TRUE,Joyneidez,4,3110,1
3111_01,Mars,FALSE,D,95,P,TRAPPIST-1e,22,FALSE,1173,0,0,9,0,Goles Ramad,FALSE,18-25,1182,TRUE,Ramad,8,3111,1
3112_01,Earth,TRUE,G,488,S,PSO J318.5-22,15,FALSE,0,0,0,0,0,Billey Romason,FALSE,13-17,0,FALSE,Romason,3,3112,1
3113_01,Mars,TRUE,D,96,P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Sceros Lake,TRUE,18-25,0,FALSE,Lake,3,3113,2
3113_02,Mars,TRUE,D,96,P,55 Cancri e,56,FALSE,0,0,0,0,0,Eloos Lake,TRUE,51+,0,FALSE,Lake,3,3113,2
3114_01,Mars,FALSE,D,97,P,TRAPPIST-1e,50,FALSE,1598,0,155,26,0,Yapich Sad,FALSE,31-50,1779,TRUE,Sad,5,3114,1
3116_01,Earth,FALSE,F,645,P,TRAPPIST-1e,20,FALSE,127,0,656,0,21,Jaye Mcguirez,FALSE,18-25,804,TRUE,Mcguirez,5,3116,1
3117_01,Earth,FALSE,F,646,P,TRAPPIST-1e,32,FALSE,0,0,47,857,23,Alraium Disivering,FALSE,31-50,927,TRUE,Disivering,207,3117,1
3118_01,Earth,TRUE,G,510,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Sus Coolez,FALSE,26-30,0,FALSE,Coolez,6,3118,1
3119_01,Earth,FALSE,G,490,S,TRAPPIST-1e,74,FALSE,571,0,0,277,0,Jorgie Hamberterry,FALSE,51+,848,TRUE,Hamberterry,5,3119,1
3120_01,Mars,TRUE,E,204,S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Rionk Rhuba,TRUE,18-25,0,FALSE,Rhuba,5,3120,2
3120_02,Mars,FALSE,E,204,S,TRAPPIST-1e,31,FALSE,691,3,68,286,0,Aps Rhuba,FALSE,31-50,1048,TRUE,Rhuba,5,3120,2
3121_01,Earth,TRUE,G,491,S,PSO J318.5-22,6,FALSE,0,0,0,0,0,Trice Moreman,TRUE,0-12,0,FALSE,Moreman,6,3121,1
3123_01,Earth,TRUE,G,511,P,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Derina Prinson,TRUE,13-17,0,FALSE,Prinson,5,3123,1
3124_01,Mars,TRUE,F,648,P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Stax Hapie,TRUE,0-12,0,FALSE,Hapie,8,3124,3
3124_02,Mars,FALSE,F,648,P,TRAPPIST-1e,47,FALSE,1130,8,299,0,0,Gech Hapie,TRUE,31-50,1437,TRUE,Hapie,8,3124,3
3124_03,Mars,TRUE,F,648,P,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Wal Hapie,TRUE,31-50,0,FALSE,Hapie,8,3124,3
3126_01,Europa,FALSE,B,116,S,55 Cancri e,31,FALSE,139,4018,13,232,1140,Zedares Foraud,TRUE,31-50,5542,TRUE,Foraud,7,3126,2
3126_02,Europa,FALSE,B,116,S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Okulas Foraud,TRUE,31-50,0,FALSE,Foraud,7,3126,2
3128_01,Earth,FALSE,G,512,P,55 Cancri e,15,FALSE,62,57,2646,1104,312,Heila Gordond,FALSE,13-17,4181,TRUE,Gordond,6,3128,1
3130_01,Mars,FALSE,F,588,S,TRAPPIST-1e,38,FALSE,886,0,618,0,0,Mall Frasp,FALSE,31-50,1504,TRUE,Frasp,7,3130,1
3131_01,Earth,TRUE,G,492,S,55 Cancri e,48,FALSE,0,0,0,0,0,Salley Mckinn,TRUE,31-50,0,FALSE,Mckinn,8,3131,3
3131_02,Earth,TRUE,G,492,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Hardy Griffy,TRUE,18-25,0,FALSE,Griffy,4,3131,3
3131_03,Earth,TRUE,G,492,S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Jamela Griffy,TRUE,0-12,0,FALSE,Griffy,4,3131,3
3132_01,Mars,TRUE,F,649,P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Sce Meake,TRUE,31-50,0,FALSE,Meake,10,3132,1
3133_01,Earth,FALSE,G,513,P,PSO J318.5-22,31,FALSE,0,140,394,0,0,Aliey Chanash,FALSE,31-50,534,TRUE,Chanash,5,3133,1
3134_01,Europa,FALSE,C,119,S,PSO J318.5-22,62,TRUE,0,4513,0,85,1437,Enifik Clughted,TRUE,51+,6035,TRUE,Clughted,1,3134,1
3136_01,Earth,TRUE,G,514,P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Feline Mcneiderson,TRUE,26-30,0,FALSE,Mcneiderson,3,3136,1
3138_01,Earth,FALSE,G,734,S,TRAPPIST-1e,30,FALSE,0,4,1604,678,1681,Therie Stephendsey,FALSE,26-30,3967,TRUE,Stephendsey,7,3138,1
3140_01,Mars,FALSE,E,206,S,TRAPPIST-1e,26,FALSE,912,0,43,0,0,Eang Dan,FALSE,26-30,955,TRUE,Dan,4,3140,1
3142_01,Mars,FALSE,F,591,S,TRAPPIST-1e,43,FALSE,33,1117,59,0,16,Backse Cla,FALSE,31-50,1225,TRUE,Cla,6,3142,2
3142_02,Mars,FALSE,F,591,S,TRAPPIST-1e,32,FALSE,1087,0,71,0,0,Fres Cla,FALSE,31-50,1158,TRUE,Cla,6,3142,2
3143_01,Mars,TRUE,F,592,S,55 Cancri e,24,FALSE,0,0,0,0,0,Dous Blane,TRUE,18-25,0,FALSE,Blane,5,3143,1
3145_01,Mars,TRUE,F,652,P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Spies Gency,TRUE,31-50,0,FALSE,Gency,1,3145,1
3147_01,Earth,FALSE,F,594,S,TRAPPIST-1e,21,FALSE,17,427,31,257,0,Colle Steinardson,TRUE,18-25,732,TRUE,Steinardson,8,3147,1
3149_01,Earth,FALSE,G,494,S,TRAPPIST-1e,18,FALSE,0,730,79,0,0,Natha Portananney,TRUE,18-25,809,TRUE,Portananney,5,3149,2
3149_02,Earth,TRUE,G,494,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Katen Portananney,TRUE,18-25,0,FALSE,Portananney,5,3149,2
3152_01,Earth,TRUE,G,496,S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Therek Greeves,FALSE,13-17,0,FALSE,Greeves,6,3152,1
3158_01,Mars,FALSE,D,100,P,TRAPPIST-1e,21,FALSE,1507,0,3,2,1196,Pech Banie,FALSE,18-25,2708,TRUE,Banie,2,3158,1
3159_01,Mars,TRUE,F,654,P,55 Cancri e,25,FALSE,0,0,0,0,0,Eggers Melte,TRUE,18-25,0,FALSE,Melte,2,3159,1
3161_01,Europa,FALSE,E,208,S,55 Cancri e,56,FALSE,0,323,971,58,4240,Batan Roustorly,FALSE,51+,5592,TRUE,Roustorly,2,3161,1
3162_01,Earth,FALSE,G,500,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Diandi Kellyons,TRUE,0-12,0,FALSE,Kellyons,6,3162,3
3162_02,Earth,FALSE,F,596,S,TRAPPIST-1e,55,FALSE,0,0,5,0,2409,Robyny Simonson,FALSE,51+,2414,TRUE,Simonson,2,3162,3
3162_03,Earth,TRUE,G,500,S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Beula Simonson,FALSE,13-17,0,FALSE,Simonson,2,3162,3
3163_01,Mars,FALSE,F,656,P,TRAPPIST-1e,13,FALSE,1007,0,142,295,0,Crin Vlart,FALSE,13-17,1444,TRUE,Vlart,2,3163,2
3163_02,Mars,FALSE,F,656,P,55 Cancri e,43,FALSE,4,0,1834,1,66,Hammet Vlart,FALSE,31-50,1905,TRUE,Vlart,2,3163,2
3164_01,Earth,TRUE,G,516,P,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Berty Crayeson,FALSE,31-50,0,FALSE,Crayeson,4,3164,1
3166_01,Mars,TRUE,F,657,P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Morms Cheen,TRUE,26-30,0,FALSE,Cheen,4,3166,1
3168_01,Earth,FALSE,F,658,P,TRAPPIST-1e,24,FALSE,0,7,548,4,0,Jaimez Peckerson,TRUE,18-25,559,TRUE,Peckerson,6,3168,1
3169_01,Earth,FALSE,F,598,S,TRAPPIST-1e,26,FALSE,207,350,74,0,3,Lyn Leblanchez,TRUE,26-30,634,TRUE,Leblanchez,4,3169,1
3171_01,Earth,TRUE,G,502,S,55 Cancri e,22,FALSE,0,0,0,0,0,Letty Wellenez,TRUE,18-25,0,FALSE,Wellenez,3,3171,1
3172_01,Earth,FALSE,F,659,P,TRAPPIST-1e,26,FALSE,0,0,1352,5,0,Allena Sellahaney,FALSE,26-30,1357,TRUE,Sellahaney,7,3172,1
3174_01,Mars,FALSE,D,101,P,TRAPPIST-1e,19,FALSE,155,0,1632,3,0,Berios Homin,TRUE,18-25,1790,TRUE,Homin,6,3174,2
3174_02,Mars,TRUE,F,660,P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Life Homin,TRUE,31-50,0,FALSE,Homin,6,3174,2
3175_01,Europa,TRUE,B,104,P,55 Cancri e,38,FALSE,0,0,0,0,0,Altardr Mosteraked,TRUE,31-50,0,FALSE,Mosteraked,11,3175,1
3176_01,Europa,FALSE,E,196,P,TRAPPIST-1e,77,FALSE,0,9032,0,128,1464,Ankalik Nateansive,TRUE,51+,10624,TRUE,Nateansive,4,3176,1
3179_01,Earth,FALSE,F,599,S,55 Cancri e,28,FALSE,2840,0,0,0,0,Therie Saley,FALSE,26-30,2840,TRUE,Saley,6,3179,1
3180_01,Earth,FALSE,F,663,P,TRAPPIST-1e,22,FALSE,0,1,379,0,336,Hery Lewinez,FALSE,18-25,716,TRUE,Lewinez,5,3180,1
3181_01,Earth,FALSE,E,197,P,TRAPPIST-1e,20,FALSE,4,353,193,241,0,Tanley Gregordy,FALSE,18-25,791,TRUE,Gregordy,4,3181,1
3182_01,Earth,FALSE,F,600,S,TRAPPIST-1e,18,FALSE,0,0,699,0,0,Herita Welltonces,TRUE,18-25,699,TRUE,Welltonces,3,3182,1
3184_01,Europa,FALSE,B,117,S,55 Cancri e,10,FALSE,0,0,0,0,0,Arkard Sechausive,TRUE,0-12,0,FALSE,Sechausive,3,3184,2
3184_02,Europa,TRUE,B,117,S,55 Cancri e,34,FALSE,0,0,0,0,0,Tarmus Sechausive,TRUE,31-50,0,FALSE,Sechausive,3,3184,2
3185_01,Earth,FALSE,F,601,S,TRAPPIST-1e,43,FALSE,0,788,0,0,1191,Carley Gardonadox,FALSE,31-50,1979,TRUE,Gardonadox,4,3185,1
3188_01,Mars,TRUE,E,209,S,55 Cancri e,31,FALSE,0,0,0,0,0,Mass Reau,FALSE,31-50,0,FALSE,Reau,1,3188,1
3189_01,Mars,TRUE,D,102,P,55 Cancri e,40,FALSE,0,0,0,0,0,Weers Che,TRUE,31-50,0,FALSE,Che,5,3189,2
3189_02,Mars,FALSE,D,102,P,TRAPPIST-1e,25,FALSE,1299,0,0,0,0,Womel Che,FALSE,18-25,1299,TRUE,Che,5,3189,2
3191_01,Mars,TRUE,F,603,S,TRAPPIST-1e,68,FALSE,0,0,0,0,0,Fex Sin,TRUE,51+,0,FALSE,Sin,4,3191,1
3192_01,Earth,FALSE,F,665,P,TRAPPIST-1e,20,FALSE,0,0,147,0,0,Dorie Brenney,FALSE,18-25,147,TRUE,Brenney,7,3192,1
3193_01,Mars,FALSE,F,666,P,TRAPPIST-1e,27,TRUE,309,0,849,0,0,Golve Mushe,TRUE,26-30,1158,TRUE,Mushe,3,3193,1
3195_01,Earth,FALSE,G,505,S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Rald Litthews,FALSE,0-12,0,FALSE,Litthews,15,3195,6
3195_02,Earth,FALSE,G,505,S,PSO J318.5-22,60,FALSE,0,31,6,223,356,Fredy Litthews,FALSE,51+,616,TRUE,Litthews,15,3195,6
3195_03,Earth,FALSE,G,505,S,55 Cancri e,28,FALSE,0,0,675,31,0,Fery Litthews,TRUE,26-30,706,TRUE,Litthews,15,3195,6
3195_04,Earth,FALSE,G,505,S,PSO J318.5-22,11,FALSE,0,0,0,0,0,Ralda Litthews,FALSE,0-12,0,FALSE,Litthews,15,3195,6
3195_05,Earth,FALSE,G,734,S,55 Cancri e,0,FALSE,0,0,0,0,0,Allena Litthews,FALSE,0-12,0,FALSE,Litthews,15,3195,6
3195_06,Earth,TRUE,G,505,S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Violan Litthews,FALSE,0-12,0,FALSE,Litthews,15,3195,6
3196_01,Mars,FALSE,F,667,P,TRAPPIST-1e,38,FALSE,1046,0,1553,0,0,Flats Chate,FALSE,31-50,2599,TRUE,Chate,5,3196,1
3197_01,Earth,FALSE,F,668,P,55 Cancri e,18,FALSE,0,0,0,588,0,Molley Ryanga,FALSE,18-25,588,TRUE,Ryanga,4,3197,1
3200_01,Earth,FALSE,F,669,P,TRAPPIST-1e,40,FALSE,4,11,669,0,773,Brie Flynney,FALSE,31-50,1457,TRUE,Flynney,3,3200,1
3201_01,Earth,FALSE,F,670,P,TRAPPIST-1e,21,FALSE,330,11,0,0,398,Lynez Mcfaddoxter,FALSE,18-25,739,TRUE,Mcfaddoxter,4,3201,1
3203_01,Earth,TRUE,G,506,S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Karley Hopez,FALSE,18-25,0,FALSE,Hopez,6,3203,1
3204_01,Europa,FALSE,A,27,P,TRAPPIST-1e,26,FALSE,0,1653,7,227,1457,Sadra Wirdley,FALSE,26-30,3344,TRUE,Wirdley,7,3204,3
3204_02,Europa,FALSE,A,27,P,TRAPPIST-1e,47,FALSE,3865,3810,0,12,196,Alphah Wirdley,FALSE,31-50,7883,TRUE,Wirdley,7,3204,3
3204_03,Europa,FALSE,A,27,P,TRAPPIST-1e,46,FALSE,0,131,0,8873,469,Matan Wirdley,FALSE,31-50,9473,TRUE,Wirdley,7,3204,3
3205_01,Earth,TRUE,G,507,S,55 Cancri e,55,FALSE,0,0,0,0,0,Denny Dotsondez,TRUE,51+,0,FALSE,Dotsondez,3,3205,1
3206_01,Earth,FALSE,G,520,P,TRAPPIST-1e,50,FALSE,293,0,21,573,0,Gwenda Gainebergan,FALSE,31-50,887,TRUE,Gainebergan,10,3206,1
3209_01,Mars,TRUE,F,672,P,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Ech Nutca,TRUE,0-12,0,FALSE,Nutca,4,3209,1
